Year,Event #,Trophy,Event,Heat,Place,Boat,Time,Cox,Rower1,Rower2,Rower3,Rower4,Rower5,Rower6,Rower7,Rower8
2023,1,,Mixed Masters Club 8+,,1,Wimbleball,06:45.6,,"Alexander, R.",,,,,,,
2023,1,,Mixed Masters Club 8+,,2,San Diego RC A,06:51.1,,"Peszek, T.",,,,,,,
2023,1,,Mixed Masters Club 8+,,3,Club Nautico De San Juan,06:55.7,,"Tucker, S.",,,,,,,
2023,1,,Mixed Masters Club 8+,,4,Long Beach,08:08.4,,"Tindall, A.",,,,,,,
2023,1,,Mixed Masters Club 8+,,5,San Diego RC B,08:13.2,,"Gjerset, S.",,,,,,,
2023,1,,Mixed Masters Club 8+,,6,Anchorage,08:14.8,,"Andresen, S.",,,,,,,
2023,2,,Womens Faster Masters Club Intermediate 8+,,1,East Bay,09:00.1,,"Gosselar, J.",,,,,,,
2023,3,,Mixed Masters Club Novice 8+,,1,San Diego RC,08:09.7,,,,,,,,,
2023,3,,Mixed Masters Club Novice 8+,,2,East Bay,09:10.7,,"Ward, P.",,,,,,,
2023,4,,Womens Masters D 8+ (50-54) Cup,,1,Endeavor Racing Alliance,07:31.8,,"O'Brien, W.",,,,,,,
2023,4,,Womens Masters D 8+ (50-54) Cup,,2,Toronto Sculling,07:34.1,,,,,,,,,
2023,5,,Mens Masters D 8+ (50-54) Founders Trophy,,1,Ex Nemo,06:40.5,,"Peterson, N.",,,,,,,
2023,5,,Mens Masters D 8+ (50-54) Founders Trophy,,2,North Dakota,07:02.3,,"Kusurin, A.",,,,,,,
2023,5,,Mens Masters D 8+ (50-54) Founders Trophy,,3,Unaff. (CAN),07:08.1,,"Hamilton, K.",,,,,,,
2023,5,,Mens Masters D 8+ (50-54) Founders Trophy,,4,East Bay,07:26.9,,"Kempf, C.",,,,,,,
2023,6,,Mens Masters Club 4x,,1,Wyandotte,06:54.8,,"Delsordo, A.",,,,,,,
2023,6,,Mens Masters Club 4x,,2,San Diego RC C,07:03.1,,"Aparicio, B.",,,,,,,
2023,6,,Mens Masters Club 4x,,3,Pacific A,07:08.8,,"Caliandro, A.",,,,,,,
2023,6,,Mens Masters Club 4x,,4,BIAC,07:25.6,,"Serrano Cendejas, J.",,,,,,,
2023,6,,Mens Masters Club 4x,,5,Pacific B,08:21.0,,"Kirby, M.",,,,,,,
2023,7,,Mens Masters Club 4x,,1,Texas Rowing Center,06:45.4,,"Borchelt, S.",,,,,,,
2023,7,,Mens Masters Club 4x,,2,San Diego RC A,06:53.4,,"Kapicka, M.",,,,,,,
2023,7,,Mens Masters Club 4x,,3,Cambridge B,06:54.8,,"Packard, A.",,,,,,,
2023,7,,Mens Masters Club 4x,,4,Cambridge A,06:55.4,,"Grant, J.",,,,,,,
2023,7,,Mens Masters Club 4x,,5,Anchorage,07:41.6,,"Clark, J.",,,,,,,
2023,7,,Mens Masters Club 4x,,6,Newport Sea Base,07:51.2,,"Koop, R.",,,,,,,
2023,8,,Womens Masters Club 4x,,1,San Diego RC A,07:43.3,,"grant, B.",,,,,,,
2023,8,,Womens Masters Club 4x,,2,Texas Rowing Center,07:43.5,,"Falkenthal, T.",,,,,,,
2023,8,,Womens Masters Club 4x,,3,Lake Washington*,07:51.8,,"Wong, R.",,,,,,,
2023,8,,Womens Masters Club 4x,,4,ZLAC,07:56.3,,"McPherson, M.",,,,,,,
2023,8,,Womens Masters Club 4x,,5,Capital,08:08.8,,"Hollins, R.",,,,,,,
2023,8,,Womens Masters Club 4x,,6,College Club Seattle,08:21.8,,"Roberts, L.",,,,,,,
2023,9,,Womens Masters Club 4x,,1,Endeavor Racing Alliance,07:35.9,,"Kline, S.",,,,,,,
2023,9,,Womens Masters Club 4x,,2,San Diego RC B,07:35.9,,"Collens, J.",,,,,,,
2023,9,,Womens Masters Club 4x,,3,BIAC*,07:52.7,,"Wienbar, S.",,,,,,,
2023,9,,Womens Masters Club 4x,,4,Cambridge,08:20.8,,"Turri Vise, R.",,,,,,,
2023,9,,Womens Masters Club 4x,,5,Anchorage,08:42.1,,"Curran, J.",,,,,,,
2023,9,,Womens Masters Club 4x,,6,Channel Islands,08:57.8,,"Kiss, B.",,,,,,,
2023,9,,Womens Masters Club 4x,,7,Otsego Area Rowing*,09:17.4,,"Thies, A.",,,,,,,
2023,10,,"Men's Masters F, G",,1,North DakotaSan DiegoLos Angeles (F),07:09.7,,"Krum, S.",,,,,,,
2023,10,,"Men's Masters F, G",,2,Kent Mitchell (G),07:32.0,,"Ives, E.",,,,,,,
2023,10,,"Men's Masters F, G",,3,S.A.C.Long BeachLake WashingtonRocky Mountain - Lake DilBoulder (F),07:47.5,,,,,,,,,
2023,11,,"Women's Masters F, G, H, I",,1,S.A.C.WimbleballLong Beach (G),08:25.7,,"Malacrida, G.",,,,,,,
2023,11,,"Women's Masters F, G, H, I",,2,Endeavor Racing Alliance (F),08:32.9,,"Friel, H.",,,,,,,
2023,11,,"Women's Masters F, G, H, I",,3,Portland BC (G),08:53.9,,"Linse, J.",,,,,,,
2023,11,,"Women's Masters F, G, H, I",,4,San Diego RC G),09:29.4,,"Gillis, P.",,,,,,,
2023,12,,Mens 8+ Alumni Cup,,1,Club Nautico De San Juan,06:35.8,,"de Jong, J.",,,,,,,
2023,12,,Mens 8+ Alumni Cup,,2,Isla Vista A,06:37.6,,,,,,,,,
2023,12,,Mens 8+ Alumni Cup,,3,Isla Vista B,07:29.0,,,,,,,,,
2023,13,,Womens 8+ Alumni Susan Francia Trophy,,1,UC Berkeley - Women Alum,07:15.9,,"Wesselmann, C.",,,,,,,
2023,13,,Womens 8+ Alumni Susan Francia Trophy,,2,USC Alumni,07:20.6,,"Bene, D.",,,,,,,
2023,13,,Womens 8+ Alumni Susan Francia Trophy,,3,Unaffiliated (AFG),07:29.6,,,,,,,,,
2023,13,,Womens 8+ Alumni Susan Francia Trophy,,4,San Diego St,,,,,,,,,,
2023,14,,Womens Masters A 8+ (27-35) Duke Robinson Memorial Cup,,1,Endeavor Racing Alliance,07:24.9,,"McCormick, E.",,,,,,,
2023,14,,Womens Masters A 8+ (27-35) Duke Robinson Memorial Cup,,2,San Diego RC,07:29.3,,"McKerrihan, K.",,,,,,,
2023,14,,Womens Masters A 8+ (27-35) Duke Robinson Memorial Cup,,3,San Diego,07:50.4,,"Palmer, K.",,,,,,,
2023,15,,Mens Masters A 8+ (27-35) Jack Buchanan Memorial Trophy,,1,Club Nautico De San Juan,06:36.5,,,,,,,,,
2023,15,,Mens Masters A 8+ (27-35) Jack Buchanan Memorial Trophy,,2,San Diego RC,06:39.1,,"Harper, J.",,,,,,,
2023,15,,Mens Masters A 8+ (27-35) Jack Buchanan Memorial Trophy,,3,Riverside A,06:44.0,,"Rex, L.",,,,,,,
2023,15,,Mens Masters A 8+ (27-35) Jack Buchanan Memorial Trophy,,4,Riverside B,06:44.2,,"Frederick, P.",,,,,,,
2023,15,,Mens Masters A 8+ (27-35) Jack Buchanan Memorial Trophy,,5,Riverside C,06:48.9,,"Doolittle, R.",,,,,,,
2023,15,,Mens Masters A 8+ (27-35) Jack Buchanan Memorial Trophy,,6,Los Angeles,07:03.6,,,,,,,,,
2023,16,,Womens U16 8+,,1,Marin,07:19.7,,"Einy, N.",,,,,,,
2023,16,,Womens U16 8+,,2,Capital,07:56.7,,"Levermore, A.",,,,,,,
2023,16,,Womens U16 8+,,3,San Diego RC,08:55.9,,,,,,,,,
2023,16,,Womens U16 8+,,4,Norcal Crew,10:30.2,,"Finegold, C.",,,,,,,
2023,17,,Mens U16 8+ Rose Cup,,1,Marin,06:51.5,,"Judson, R.",,,,,,,
2023,17,,Mens U16 8+ Rose Cup,,2,Norcal Crew,07:04.6,,"Wood, S.",,,,,,,
2023,17,,Mens U16 8+ Rose Cup,,3,Newport Sea Base Rowing,07:08.3,,"Alanouf, J.",,,,,,,
2023,18,,Womens U16 Ulster Challenge Cup 4x+,,1,Norcal Crew,08:25.2,,"Zweig, S.",,,,,,,
2023,18,,Womens U16 Ulster Challenge Cup 4x+,,2,Maritime Rowing Club,08:26.4,,"Salemi, L.",,,,,,,
2023,18,,Womens U16 Ulster Challenge Cup 4x+,,3,Los Gatos,08:28.8,,"Wayne, O.",,,,,,,
2023,18,,Womens U16 Ulster Challenge Cup 4x+,,4,Marina Aquatic Center,08:31.4,,,,,,,,,
2023,18,,Womens U16 Ulster Challenge Cup 4x+,,5,Casitas Rowing,08:43.1,,"Maruquin, C.",,,,,,,
2023,18,,Womens U16 Ulster Challenge Cup 4x+,,6,Pacific,08:55.5,,,,,,,,,
2023,18,,Womens U16 Ulster Challenge Cup 4x+,,7,Long Beach Junior Crew,09:29.1,,,,,,,,,
2023,19,,Mens U16 4x+,,1,Maritime Rowing Club,07:33.0,,"Lupinacci, M.",,,,,,,
2023,19,,Mens U16 4x+,,2,Los Gatos,07:38.7,,"Degraff, C.",,,,,,,
2023,19,,Mens U16 4x+,,3,Long Beach Junior Crew,07:42.8,,,,,,,,,
2023,19,,Mens U16 4x+,,4,Redwood Scullers,07:58.7,,"Perlroth, Z.",,,,,,,
2023,19,,Mens U16 4x+,,5,Lake Las Vegas Rowing Club,08:01.4,,"Lackey, C.",,,,,,,
2023,19,,Mens U16 4x+,,6,CCHS Crew,08:35.8,,"MacRae, T.",,,,,,,
2023,19,,Mens U16 4x+,,7,Norcal Crew,09:04.8,,"Sagar, H.",,,,,,,
2023,19,,Mens U16 4x+,,8,Utah,09:27.7,,"Agarwal, K.",,,,,,,
2023,20,,Womens U17 4x,,1,Redwood Scullers,07:51.4,,"Tafoya, S.",,,,,,,
2023,20,,Womens U17 4x,,2,Marina Aquatic Center,08:02.2,,,,,,,,,
2023,20,,Womens U17 4x,,3,Utah,08:16.5,,"Hilker, E.",,,,,,,
2023,20,,Womens U17 4x,,4,Long Beach Junior Crew,08:32.3,,,,,,,,,
2023,20,,Womens U17 4x,,5,Holy Names,08:44.6,,"Esteban, E.",,,,,,,
2023,20,,Womens U17 4x,,6,ZLAC,09:05.1,,,,,,,,,
2023,21,,Womens U17 4x,,1,Maritime Rowing Club,07:59.9,,"Thom, R.",,,,,,,
2023,21,,Womens U17 4x,,2,Los Gatos,08:03.6,,"Adams, E.",,,,,,,
2023,21,,Womens U17 4x,,3,Redwood Scullers,08:18.5,,"Tafoya, S.",,,,,,,
2023,21,,Womens U17 4x,,4,Holy Names,08:44.7,,"Hill, O.",,,,,,,
2023,21,,Womens U17 4x,,5,Casitas Rowing,09:21.7,,"Strong, A.",,,,,,,
2023,22,,Mens U17 4x,,1,Newport Sea Base Rowing,07:05.1,,"Ellersick, L.",,,,,,,
2023,22,,Mens U17 4x,,2,River City,07:05.8,,"Chen, O.",,,,,,,
2023,22,,Mens U17 4x,,3,Maritime Rowing Club,07:16.1,,"Xia, C.",,,,,,,
2023,22,,Mens U17 4x,,4,Artemis,07:22.8,,"Boyles, J.",,,,,,,
2023,22,,Mens U17 4x,,5,Brophy,07:34.7,,"Jennings, B.",,,,,,,
2023,22,,Mens U17 4x,,6,Norcal Crew,07:42.8,,"Kagolanu, V.",,,,,,,
2023,22,,Mens U17 4x,,7,River City,07:44.8,,"Bloom, M.",,,,,,,
2023,22,,Mens U17 4x,,8,Casitas Rowing,07:57.1,,"Abbott-Gonzalez, M.",,,,,,,
2023,23,,Womens Concept2 Youth 4x,,1,Redwood Scullers,07:33.7,,"PETRI, O.",,,,,,,
2023,23,,Womens Concept2 Youth 4x,,2,Los Gatos,07:38.8,,"Olson, A.",,,,,,,
2023,23,,Womens Concept2 Youth 4x,,3,Maritime Rowing Club,07:56.3,,"Gallo, A.",,,,,,,
2023,23,,Womens Concept2 Youth 4x,,4,Utah,08:03.0,,"Kemp, M.",,,,,,,
2023,23,,Womens Concept2 Youth 4x,,5,River City,08:42.5,,"La Mar, L.",,,,,,,
2023,24,,Womens Concept2 Youth 4x,,1,Y Quad Cities,07:47.3,,"Meskan, O.",,,,,,,
2023,24,,Womens Concept2 Youth 4x,,2,Long Beach Junior Crew,07:56.1,,,,,,,,,
2023,24,,Womens Concept2 Youth 4x,,3,Norcal Crew,08:12.1,,"Pecore, E.",,,,,,,
2023,24,,Womens Concept2 Youth 4x,,4,Marina Aquatic Center,08:38.9,,,,,,,,,
2023,24,,Womens Concept2 Youth 4x,,5,ZLAC,09:35.7,,,,,,,,,
2023,24,,Womens Concept2 Youth 4x,,6,CCHS,09:56.5,,,,,,,,,
2023,25,,Mens Youth Joan Ward Cup 4x,,1,Maritime Rowing Club,06:39.0,,"Neubohn, G.",,,,,,,
2023,25,,Mens Youth Joan Ward Cup 4x,,2,Los Gatos,06:45.9,,"Kramer, M.",,,,,,,
2023,25,,Mens Youth Joan Ward Cup 4x,,3,Oakland Strokes,06:53.1,,"Young, G.",,,,,,,
2023,25,,Mens Youth Joan Ward Cup 4x,,4,Brophy,07:15.3,,"O'Riley, I.",,,,,,,
2023,25,,Mens Youth Joan Ward Cup 4x,,5,Utah,07:39.9,,"Perreca, B.",,,,,,,
2023,25,,Mens Youth Joan Ward Cup 4x,,6,Community Rowing SD,08:40.4,,,,,,,,,
2023,26,,Mens Youth Joan Ward Cup 4x,,1,Texas Rowing Center,06:41.8,,"Collins, C.",,,,,,,
2023,26,,Mens Youth Joan Ward Cup 4x,,2,Redwood Scullers,06:45.3,,"Calalang, M.",,,,,,,
2023,26,,Mens Youth Joan Ward Cup 4x,,3,Long Beach Junior Crew,06:46.2,,,,,,,,,
2023,26,,Mens Youth Joan Ward Cup 4x,,4,Y Quad Cities,06:53.7,,"Ramaraju, N.",,,,,,,
2023,26,,Mens Youth Joan Ward Cup 4x,,5,Maritime Rowing Club,06:59.9,,"Ronen, D.",,,,,,,
2023,26,,Mens Youth Joan Ward Cup 4x,,6,Casitas Rowing,07:22.4,,"Peterson, C.",,,,,,,
2023,26,,Mens Youth Joan Ward Cup 4x,,7,IKAIKA,07:44.2,,,,,,,,,
2023,27,,Womens Youth B 4x,,1,Los Gatos,07:47.1,,"Sivi, A.",,,,,,,
2023,27,,Womens Youth B 4x,,2,Redwood Scullers,07:52.3,,"Ha, A.",,,,,,,
2023,27,,Womens Youth B 4x,,3,Redwood Scullers,08:14.8,,"Vaisburd, L.",,,,,,,
2023,27,,Womens Youth B 4x,,4,Norcal Crew,08:29.9,,"Woodsome, N.",,,,,,,
2023,28,,Mens Youth B 4x,,1,Los Gatos,06:46.5,,"Shetler, L.",,,,,,,
2023,28,,Mens Youth B 4x,,2,Maritime Rowing Club,06:52.3,,"Salemi, R.",,,,,,,
2023,28,,Mens Youth B 4x,,3,Texas Rowing Center,06:59.1,,"Heinley, W.",,,,,,,
2023,28,,Mens Youth B 4x,,4,Redwood Scullers,07:03.8,,"Flynn, M.",,,,,,,
2023,28,,Mens Youth B 4x,,5,Maritime Rowing Club,07:20.1,,"Dathan, C.",,,,,,,
2023,28,,Mens Youth B 4x,,6,Redwood Scullers,07:27.6,,"Panezic, A.",,,,,,,
2023,29,,"Mens Masters 8+ H, I (70+)",,1,USD Alumni,07:50.8,,,,,,,,,
2023,29,,"Mens Masters 8+ H, I (70+)",,2,Kent Mitchell,07:55.5,,"Byrd, B.",,,,,,,
2023,30,,EXHIBITION,,1,CSULB 1975 MLtWt 8+,,,,,,,,,,
2023,31,,Womens Collegiate Varsity Jessop-Whittier Cup Invitational,,1,Texas,06:31.7,,,,,,,,,
2023,31,,Womens Collegiate Varsity Jessop-Whittier Cup Invitational,,2,Rowing Canada (EXHIBITION),06:35.5,,,,,,,,,
2023,31,,Womens Collegiate Varsity Jessop-Whittier Cup Invitational,,3,Oxford Brookes,06:38.4,,,,,,,,,
2023,31,,Womens Collegiate Varsity Jessop-Whittier Cup Invitational,,4,Washington,06:38.5,,"Bryant, M.",,,,,,,
2023,31,,Womens Collegiate Varsity Jessop-Whittier Cup Invitational,,5,Notre Dame,06:52.2,,,,,,,,,
2023,32,,Womens Collegiate Varsity Jessop-Whittier Cup Invitational,,1,Stanford,06:33.2,,,,,,,,,
2023,32,,Womens Collegiate Varsity Jessop-Whittier Cup Invitational,,2,California,06:41.3,,,,,,,,,
2023,32,,Womens Collegiate Varsity Jessop-Whittier Cup Invitational,,3,USC,06:50.8,,"McCutcheon, Z.",,,,,,,
2023,32,,Womens Collegiate Varsity Jessop-Whittier Cup Invitational,,4,Washington St,06:55.5,,,,,,,,,
2023,33,,Womens Grace Rett Memorial Collegiate Varsity DII/III/Club,,1,Purdue,07:28.6,,,,,,,,,
2023,33,,Womens Grace Rett Memorial Collegiate Varsity DII/III/Club,,2,Trinity B,07:37.9,,,,,,,,,
2023,33,,Womens Grace Rett Memorial Collegiate Varsity DII/III/Club,,3,UC Davis,07:42.6,,"Allen, S.",,,,,,,
2023,33,,Womens Grace Rett Memorial Collegiate Varsity DII/III/Club,,4,Clark B,07:46.3,,"Hill, M.",,,,,,,
2023,33,,Womens Grace Rett Memorial Collegiate Varsity DII/III/Club,,5,Pacific Lutheran,07:59.7,,"Nieberger, M.",,,,,,,
2023,34,,Womens Grace Rett Memorial Collegiate Varsity DII/III/Club,,1,Clark A,07:24.9,,"Brown, C.",,,,,,,
2023,34,,Womens Grace Rett Memorial Collegiate Varsity DII/III/Club,,2,Trinity A,07:25.6,,,,,,,,,
2023,34,,Womens Grace Rett Memorial Collegiate Varsity DII/III/Club,,3,UC Santa Barbara A,07:33.4,,,,,,,,,
2023,34,,Womens Grace Rett Memorial Collegiate Varsity DII/III/Club,,4,Colorado,07:38.0,,,,,,,,,
2023,34,,Womens Grace Rett Memorial Collegiate Varsity DII/III/Club,,5,UC Santa Barbara B,08:12.2,,,,,,,,,
2023,35,,Womens Collegiate Varsity UCSD Health Cal Cup,,1,San Diego,07:05.7,,"Burns, C.",,,,,,,
2023,35,,Womens Collegiate Varsity UCSD Health Cal Cup,,2,Stanford,07:07.1,,"Lermusiaux, J.",,,,,,,
2023,35,,Womens Collegiate Varsity UCSD Health Cal Cup,,3,MIT,07:13.8,,"Meurer, A.",,,,,,,
2023,35,,Womens Collegiate Varsity UCSD Health Cal Cup,,4,UC San Diego,07:14.2,,"Cuneo, R.",,,,,,,
2023,35,,Womens Collegiate Varsity UCSD Health Cal Cup,,5,Loyola Marymount,07:20.2,,,,,,,,,
2023,35,,Womens Collegiate Varsity UCSD Health Cal Cup,,6,MIT,07:25.3,,"Love, K.",,,,,,,
2023,36,,Mens Collegiate Varsity Copley Cup Invitational,,1,California,05:50.3,,,,,,,,,
2023,36,,Mens Collegiate Varsity Copley Cup Invitational,,2,Oxford Brookes,05:51.5,,,,,,,,,
2023,36,,Mens Collegiate Varsity Copley Cup Invitational,,3,Rowing Canada (EXHIBITION),05:59.6,,,,,,,,,
2023,37,,Mens Collegiate Varsity Active&Fit Now Cal Cup,,1,UC San Diego,06:25.4,,"McKirdy, A.",,,,,,,
2023,37,,Mens Collegiate Varsity Active&Fit Now Cal Cup,,2,San Diego,06:32.9,,,,,,,,,
2023,37,,Mens Collegiate Varsity Active&Fit Now Cal Cup,,3,Purdue,06:35.3,,,,,,,,,
2023,37,,Mens Collegiate Varsity Active&Fit Now Cal Cup,,4,Southern California,06:47.1,,,,,,,,,
2023,37,,Mens Collegiate Varsity Active&Fit Now Cal Cup,,5,Loyola Marymount,07:01.9,,,,,,,,,
2023,38,,Mens Collegiate Varsity Active&Fit Now Cal Cup,,1,Gonzaga,06:25.5,,"Moore, J.",,,,,,,
2023,38,,Mens Collegiate Varsity Active&Fit Now Cal Cup,,2,UCLA,06:34.7,,,,,,,,,
2023,38,,Mens Collegiate Varsity Active&Fit Now Cal Cup,,3,UC Davis,06:39.1,,"Luhn, R.",,,,,,,
2023,38,,Mens Collegiate Varsity Active&Fit Now Cal Cup,,4,UC Santa Barbara,06:46.7,,,,,,,,,
2023,38,,Mens Collegiate Varsity Active&Fit Now Cal Cup,,5,Colorado,07:01.6,,,,,,,,,
2023,38,,Mens Collegiate Varsity Active&Fit Now Cal Cup,,6,San Diego St,07:17.2,,,,,,,,,
2023,39,,Womens Collegiate Varsity 4+ Karen Plumleigh Cortney Cup,,1,Texas,07:30.5,,,,,,,,,
2023,39,,Womens Collegiate Varsity 4+ Karen Plumleigh Cortney Cup,,2,California,07:44.1,,,,,,,,,
2023,39,,Womens Collegiate Varsity 4+ Karen Plumleigh Cortney Cup,,3,USC,07:56.4,,"Eamer, G.",,,,,,,
2023,39,,Womens Collegiate Varsity 4+ Karen Plumleigh Cortney Cup,,4,San Diego,08:17.9,,,,,,,,,
2023,39,,Womens Collegiate Varsity 4+ Karen Plumleigh Cortney Cup,,5,UC San Diego,08:21.4,,"Press, J.",,,,,,,
2023,39,,Womens Collegiate Varsity 4+ Karen Plumleigh Cortney Cup,,6,Santa Clara,09:07.4,,,,,,,,,
2023,40,,Womens Collegiate Varsity 4+ Karen Plumleigh Cortney Cup,,1,Stanford,07:35.7,,,,,,,,,
2023,40,,Womens Collegiate Varsity 4+ Karen Plumleigh Cortney Cup,,2,Washington,07:38.6,,"Abraham, F.",,,,,,,
2023,40,,Womens Collegiate Varsity 4+ Karen Plumleigh Cortney Cup,,3,Notre Dame,07:49.7,,,,,,,,,
2023,40,,Womens Collegiate Varsity 4+ Karen Plumleigh Cortney Cup,,4,Washington St,08:02.0,,,,,,,,,
2023,40,,Womens Collegiate Varsity 4+ Karen Plumleigh Cortney Cup,,5,Loyola Marymount,08:34.6,,,,,,,,,
2023,40,,Womens Collegiate Varsity 4+ Karen Plumleigh Cortney Cup,,6,MIT,09:07.2,,"Tysinger, E.",,,,,,,
2023,41,,Womens Collegiate 2V Jackie Ann Stitt Hungness Trophy,,1,Stanford,06:45.8,,,,,,,,,
2023,41,,Womens Collegiate 2V Jackie Ann Stitt Hungness Trophy,,2,California,06:51.9,,,,,,,,,
2023,41,,Womens Collegiate 2V Jackie Ann Stitt Hungness Trophy,,3,USC,07:13.1,,"Meakin, C.",,,,,,,
2023,41,,Womens Collegiate 2V Jackie Ann Stitt Hungness Trophy,,4,San Diego,07:16.7,,,,,,,,,
2023,41,,Womens Collegiate 2V Jackie Ann Stitt Hungness Trophy,,5,MIT,07:30.6,,"Robertson, K.",,,,,,,
2023,42,,Womens Collegiate 2V Jackie Ann Stitt Hungness Trophy,,1,Texas,06:46.3,,,,,,,,,
2023,42,,Womens Collegiate 2V Jackie Ann Stitt Hungness Trophy,,2,Washington,06:49.4,,"Frampton, M.",,,,,,,
2023,42,,Womens Collegiate 2V Jackie Ann Stitt Hungness Trophy,,3,Washington St,07:13.2,,,,,,,,,
2023,42,,Womens Collegiate 2V Jackie Ann Stitt Hungness Trophy,,4,Notre Dame,07:13.6,,,,,,,,,
2023,42,,Womens Collegiate 2V Jackie Ann Stitt Hungness Trophy,,5,Loyola Marymount,07:20.9,,,,,,,,,
2023,42,,Womens Collegiate 2V Jackie Ann Stitt Hungness Trophy,,6,UC San Diego,07:27.4,,"Vallancey, N.",,,,,,,
2023,43,,Mens Collegiate 2V Sharp Memorial Cup,,1,California,06:20.4,,"Kurth, T.",,,,,,,
2023,43,,Mens Collegiate 2V Sharp Memorial Cup,,2,UC San Diego A,06:28.6,,,,,,,,,
2023,43,,Mens Collegiate 2V Sharp Memorial Cup,,3,Purdue,06:45.6,,,,,,,,,
2023,43,,Mens Collegiate 2V Sharp Memorial Cup,,4,Colorado,,,,,,,,,,
2023,44,,Mens Collegiate 2V Sharp Memorial Cup,,1,California (3V),06:25.7,,"Cameron, M.",,,,,,,
2023,44,,Mens Collegiate 2V Sharp Memorial Cup,,2,Gonzaga,06:30.8,,"McCarthy, A.",,,,,,,
2023,44,,Mens Collegiate 2V Sharp Memorial Cup,,3,UC San Diego (3V),06:35.6,,,,,,,,,
2023,44,,Mens Collegiate 2V Sharp Memorial Cup,,4,UCLA,06:36.4,,,,,,,,,
2023,44,,Mens Collegiate 2V Sharp Memorial Cup,,5,UC Davis,07:46.8,,"Najbjerg, S.",,,,,,,
2023,45,,Womens Collegiate Novice Laurel Korholz Perpetual Trophy,,1,Washington,07:09.8,,"Mirfin, S.",,,,,,,
2023,45,,Womens Collegiate Novice Laurel Korholz Perpetual Trophy,,2,British Columbia,07:24.3,,"Davis, D.",,,,,,,
2023,45,,Womens Collegiate Novice Laurel Korholz Perpetual Trophy,,3,UCLA,07:37.3,,"Monster, K.",,,,,,,
2023,45,,Womens Collegiate Novice Laurel Korholz Perpetual Trophy,,4,UC San Diego,07:52.6,,"Church, J.",,,,,,,
2023,45,,Womens Collegiate Novice Laurel Korholz Perpetual Trophy,,5,San Diego,08:17.3,,,,,,,,,
2023,46,,Mens Collegiate Novice Derek Guelker Memorial Cup,,1,California,06:19.4,,"Heerding, T.",,,,,,,
2023,46,,Mens Collegiate Novice Derek Guelker Memorial Cup,,2,Orange Coast,06:46.5,,,,,,,,,
2023,46,,Mens Collegiate Novice Derek Guelker Memorial Cup,,3,Southern California,07:00.3,,,,,,,,,
2023,46,,Mens Collegiate Novice Derek Guelker Memorial Cup,,4,UC Davis,07:02.7,,"Englehorn, R.",,,,,,,
2023,46,,Mens Collegiate Novice Derek Guelker Memorial Cup,,5,UC Santa Barbara,07:29.2,,,,,,,,,
2023,46,,Mens Collegiate Novice Derek Guelker Memorial Cup,,6,Colorado,07:58.4,,,,,,,,,
2023,46,,Mens Collegiate Novice Derek Guelker Memorial Cup,,7,UCLA,08:55.8,,,,,,,,,
2023,46,,Mens Collegiate Novice Derek Guelker Memorial Cup,,8,Loyola Marymount,,,,,,,,,,
2023,47,,Mens Collegiate Novice 8+ B ,,1,Orange Coast,07:21.2,,,,,,,,,
2023,47,,Mens Collegiate Novice 8+ B ,,2,UC Santa Barbara,08:41.7,,,,,,,,,
2023,47,,Mens Collegiate Novice 8+ B ,,3,UCLA,,,,,,,,,,
2023,48,,Womens Collegiate 4+ B entries,,1,Notre Dame,07:57.4,,,,,,,,,
2023,48,,Womens Collegiate 4+ B entries,,2,San Diego,08:22.7,,,,,,,,,
2023,48,,Womens Collegiate 4+ B entries,,3,USC,08:35.2,,"panek, s.",,,,,,,
2023,48,,Womens Collegiate 4+ B entries,,4,Stanford,,,,,,,,,,
2023,49,,Womens Open 8+ Carley Copley Cup,,1,Texas,06:54.6,,,,,,,,,
2023,49,,Womens Open 8+ Carley Copley Cup,,2,California,06:58.8,,,,,,,,,
2023,49,,Womens Open 8+ Carley Copley Cup,,3,USC,07:19.5,,"Niethammer, L.",,,,,,,
2023,49,,Womens Open 8+ Carley Copley Cup,,4,UC San Diego,08:00.1,,"Harbison, J.",,,,,,,
2023,49,,Womens Open 8+ Carley Copley Cup,,5,Trinity,,,,,,,,,,
2023,50,,Womens Open 8+ Carley Copley Cup,,1,Stanford,07:00.2,,,,,,,,,
2023,50,,Womens Open 8+ Carley Copley Cup,,2,Washington,07:16.6,,"Park, V.",,,,,,,
2023,50,,Womens Open 8+ Carley Copley Cup,,3,Washington St,07:30.6,,,,,,,,,
2023,50,,Womens Open 8+ Carley Copley Cup,,4,San Diego,07:43.0,,,,,,,,,
2023,51,,Mens Open 8+ Anderson Borthwick Memorial Trophy Presented by SDRC,,1,California A,06:09.6,,"Kurth, T.",,,,,,,
2023,51,,Mens Open 8+ Anderson Borthwick Memorial Trophy Presented by SDRC,,2,California C,06:16.2,,"Barrell, T.",,,,,,,
2023,51,,Mens Open 8+ Anderson Borthwick Memorial Trophy Presented by SDRC,,3,California B,06:18.3,,"Heerding, T.",,,,,,,
2023,51,,Mens Open 8+ Anderson Borthwick Memorial Trophy Presented by SDRC,,4,Riverside,06:44.1,,,,,,,,,
2023,51,,Mens Open 8+ Anderson Borthwick Memorial Trophy Presented by SDRC,,5,Dolphin,06:58.4,,"Nalty, J.",,,,,,,
